grainID,grainType,quantity,price,supplierName,reorderLevel,DateofOrder,batchNumber,warehouse
1522,Rye,1310,1.78,"Grain Masters",183,30-01-2025,URV5,"Warehouse C"
1683,Buckwheat,1285,2.85,"Grain Masters",131,31-01-2025,QWWO,"Warehouse B"
1783,Quinoa,1443,1.47,"XYZ Grains Co.",313,23-01-2025,4BY4,"Warehouse B"
1243,Wheat,1237,0.83,"ABC Farms",217,04-02-2025,7X75,"Warehouse B"
1562,Corn,959,0.94,"Healthy Grains",259,03-02-2025,Q9O9,"Warehouse B"
1973,Sorghum,894,0.59,"Old Mill",255,21-01-2025,O69P,"Warehouse A"
1371,Quinoa,1441,1.85,"Old Mill",233,29-01-2025,SAD0,"Warehouse A"
1806,Quinoa,1042,1.6,"Grains World",232,01-02-2025,44MR,"Warehouse A"
1828,Buckwheat,586,0.91,"Old Mill",257,26-01-2025,UHXD,"Warehouse B"
1330,Barley,229,2.84,"Healthy Grains",155,19-02-2025,Q70Z,"Warehouse A"
1936,Buckwheat,1471,2.84,"Grain Masters",115,12-02-2025,HVTA,"Warehouse C"
1326,Rye,1437,1.61,"Organic Grains",354,19-02-2025,QUY9,"Warehouse C"
1774,Sorghum,609,2.05,"Grain Masters",410,13-02-2025,OOBI,"Warehouse A"
1053,Wheat,942,1.92,"ABC Farms",199,16-02-2025,DDPC,"Warehouse B"
1984,Wheat,1028,2.59,"Grains World",280,26-01-2025,0FWM,"Warehouse A"
1753,Barley,177,1.28,"Old Mill",226,27-01-2025,E89Y,"Warehouse B"
1126,Corn,654,0.99,"Organic Grains",168,15-02-2025,GRNN,"Warehouse B"
1380,Rice,1182,1,"Healthy Grains",168,29-01-2025,HYN3,"Warehouse A"
1380,Sorghum,1422,2.08,"Healthy Grains",493,25-01-2025,QZNM,"Warehouse A"
1591,Wheat,525,1.14,"Old Mill",191,12-02-2025,Z9BL,"Warehouse B"
1941,Quinoa,522,2.21,"Grains World",393,20-02-2025,MBUF,"Warehouse A"
1467,Sorghum,1192,1.01,"Healthy Grains",319,10-02-2025,W8ZE,"Warehouse A"
1660,Oats,715,2.17,"Healthy Grains",283,11-02-2025,YBB9,"Warehouse B"
1190,Rice,810,2.77,"Grains World",326,11-02-2025,HOVT,"Warehouse A"
1686,Rye,1190,2.05,"Grains World",428,17-02-2025,9HPN,"Warehouse B"
1522,Buckwheat,837,1.31,"Healthy Grains",172,15-02-2025,1N07,"Warehouse B"
1891,Oats,844,2.8,"Grains World",468,30-01-2025,NLX9,"Warehouse C"
1273,Sorghum,1262,0.83,"Organic Grains",444,28-01-2025,G5JY,"Warehouse A"
1250,Rye,828,2.51,"Organic Grains",499,03-02-2025,IXBL,"Warehouse B"
1483,Barley,823,1.52,"Healthy Grains",135,01-02-2025,AWYN,"Warehouse C"
1387,Corn,929,2.19,"XYZ Grains Co.",261,10-02-2025,2DA0,"Warehouse B"
1249,Rye,620,0.73,"Organic Grains",165,03-02-2025,8NV8,"Warehouse C"
1225,Rice,379,0.97,"Healthy Grains",357,10-02-2025,GTPT,"Warehouse B"
1784,Oats,1188,2.93,"Organic Grains",336,03-02-2025,5JDA,"Warehouse B"
1274,Millet,1346,2.12,"XYZ Grains Co.",276,05-02-2025,HAY1,"Warehouse B"
1147,Buckwheat,620,1.67,"ABC Farms",386,08-02-2025,MA4T,"Warehouse C"
1445,Barley,393,2.1,"XYZ Grains Co.",369,03-02-2025,GZLV,"Warehouse A"
1173,Sorghum,175,1.25,"Old Mill",165,10-02-2025,WSD0,"Warehouse B"
1579,Millet,1306,2.45,"Healthy Grains",370,24-01-2025,OQIP,"Warehouse A"
1393,Wheat,1321,1.45,"XYZ Grains Co.",255,11-02-2025,4UAQ,"Warehouse B"
1557,Buckwheat,598,2.48,"Grain Masters",485,11-02-2025,DTBZ,"Warehouse B"
1355,Barley,1373,0.97,"Old Mill",325,31-01-2025,XTI3,"Warehouse A"
1193,Millet,859,0.54,"Organic Grains",279,07-02-2025,D2LA,"Warehouse C"
1977,Buckwheat,522,0.52,"Grain Masters",346,13-02-2025,HJXC,"Warehouse B"
1394,Barley,126,2.62,"Healthy Grains",327,04-02-2025,L3FU,"Warehouse B"
1649,Sorghum,523,0.89,"Healthy Grains",101,01-02-2025,GJY7,"Warehouse C"
1434,Wheat,1025,1.79,"ABC Farms",425,23-01-2025,ITAR,"Warehouse A"
1718,Barley,566,0.76,"Grains World",473,23-01-2025,Z36A,"Warehouse C"
1923,Rice,1127,2.94,"Old Mill",106,23-01-2025,RX6A,"Warehouse C"
1742,Oats,389,1.07,"Healthy Grains",113,31-01-2025,NCK9,"Warehouse B"
1912,Sorghum,642,2.46,"Organic Grains",116,16-02-2025,XP6H,"Warehouse C"
1644,Millet,1300,1.11,"Old Mill",388,10-02-2025,4DI1,"Warehouse B"
1362,Sorghum,363,1.98,"ABC Farms",155,18-02-2025,6VZO,"Warehouse B"
1783,Sorghum,749,1.55,"Healthy Grains",405,09-02-2025,S7FX,"Warehouse B"
1628,Wheat,1155,2.5,"Old Mill",241,01-02-2025,EOO5,"Warehouse C"
1235,Oats,1436,0.79,"Grains World",158,08-02-2025,ZET3,"Warehouse A"
1954,Buckwheat,1159,0.63,"Healthy Grains",309,24-01-2025,PSIY,"Warehouse A"
1516,Rice,184,2.62,"Grains World",246,30-01-2025,28TU,"Warehouse B"
1626,Oats,294,2.19,"Healthy Grains",261,02-02-2025,1AN8,"Warehouse A"
1875,Buckwheat,858,0.65,"ABC Farms",101,08-02-2025,CEXA,"Warehouse B"
1640,Sorghum,589,1.1,"ABC Farms",477,19-02-2025,96DF,"Warehouse C"
1097,Millet,391,0.93,"Healthy Grains",415,17-02-2025,H1TB,"Warehouse B"
1367,Rye,1169,1.65,"Old Mill",297,09-02-2025,93DL,"Warehouse C"
1863,Rice,634,2.36,"ABC Farms",447,02-02-2025,FSX4,"Warehouse B"
1691,Corn,1024,2.26,"XYZ Grains Co.",302,26-01-2025,PPCP,"Warehouse A"
1380,Wheat,766,0.57,"Old Mill",291,27-01-2025,7W7R,"Warehouse C"
1168,Rye,427,2.9,"Grains World",496,19-02-2025,8U8X,"Warehouse A"
1373,Millet,247,1,"Grain Masters",480,21-01-2025,DQMQ,"Warehouse C"
1533,Wheat,1290,0.58,"Grains World",168,28-01-2025,1PDS,"Warehouse B"
1179,Sorghum,916,0.72,"Organic Grains",353,29-01-2025,8JQS,"Warehouse A"
1312,Wheat,319,2.23,"Grains World",285,30-01-2025,ICLS,"Warehouse B"
1991,Barley,663,2.31,"Grains World",130,21-01-2025,F2V1,"Warehouse C"
1133,Rice,307,1.23,"Healthy Grains",438,13-02-2025,51YE,"Warehouse A"
1757,Quinoa,215,2.2,"ABC Farms",270,13-02-2025,JPS4,"Warehouse A"
1824,Sorghum,1430,2.83,"Grains World",280,23-01-2025,X6MR,"Warehouse C"
1382,Rice,944,1.46,"Grains World",377,01-02-2025,P18G,"Warehouse B"
1880,Millet,1153,2.2,"Healthy Grains",255,07-02-2025,I6RN,"Warehouse A"
1009,Barley,548,0.53,"ABC Farms",493,31-01-2025,XCK3,"Warehouse A"
1819,Rice,363,2.4,"XYZ Grains Co.",106,30-01-2025,M96X,"Warehouse C"
1437,Corn,1204,2.61,"Grains World",324,14-02-2025,FK7J,"Warehouse A"
1574,Sorghum,270,2.75,"Grains World",196,22-01-2025,1WPT,"Warehouse C"
1858,Quinoa,600,0.63,"Organic Grains",388,07-02-2025,E1JO,"Warehouse C"
1963,Barley,1320,2.71,"ABC Farms",334,11-02-2025,L5TO,"Warehouse B"
1571,Oats,1129,2.7,"Healthy Grains",183,21-01-2025,E60A,"Warehouse C"
1213,Rice,177,2.32,"Organic Grains",225,07-02-2025,C12A,"Warehouse A"
1226,Sorghum,958,1.83,"Grains World",357,17-02-2025,QQ56,"Warehouse C"
1121,Millet,888,0.89,"XYZ Grains Co.",145,11-02-2025,CZU9,"Warehouse C"
1799,Millet,443,0.58,"Healthy Grains",423,06-02-2025,I6YG,"Warehouse A"
1154,Oats,903,0.65,"Grain Masters",366,12-02-2025,0UAK,"Warehouse B"
1830,Oats,484,1.3,"Grains World",212,03-02-2025,V7RR,"Warehouse A"
1744,Wheat,463,2.47,"Old Mill",142,15-02-2025,DEF0,"Warehouse A"
1553,Sorghum,517,1.01,"Grain Masters",195,02-02-2025,XSTA,"Warehouse A"
1710,Buckwheat,577,2.85,"Organic Grains",343,16-02-2025,7DDX,"Warehouse A"
1910,Buckwheat,1375,2.18,"ABC Farms",244,09-02-2025,KLCC,"Warehouse B"
1413,Oats,1485,2.43,"Grains World",259,20-02-2025,BBKJ,"Warehouse B"
1565,Barley,1216,2.21,"Old Mill",419,02-02-2025,UQJE,"Warehouse B"
1052,Corn,188,2.91,"Organic Grains",246,09-02-2025,VFRX,"Warehouse B"
1876,Quinoa,667,0.6,"ABC Farms",150,30-01-2025,RR6C,"Warehouse B"
1609,Rice,1333,1.96,"Grain Masters",214,16-02-2025,4YF8,"Warehouse B"
1440,Oats,1370,0.6,"Organic Grains",241,19-02-2025,X4BM,"Warehouse A"
1054,Barley,983,0.61,"ABC Farms",169,09-02-2025,65H9,"Warehouse B"
1643,Quinoa,609,2.34,"Grain Masters",334,27-01-2025,TWQ0,"Warehouse B"
1824,Oats,1293,2.26,"Grain Masters",406,09-02-2025,HNJQ,"Warehouse C"
1131,Wheat,1073,1.63,"Grains World",327,22-01-2025,NK18,"Warehouse A"
1016,Buckwheat,232,2.15,"Grains World",252,26-01-2025,7FHW,"Warehouse C"
1874,Buckwheat,304,2.87,"XYZ Grains Co.",473,25-01-2025,7D5C,"Warehouse A"
1111,Barley,1246,1.96,"Old Mill",259,13-02-2025,B6BA,"Warehouse B"
1743,Barley,1333,2.49,"Organic Grains",158,03-02-2025,1GAZ,"Warehouse A"
1608,Corn,1013,2.23,"Healthy Grains",135,05-02-2025,KZJB,"Warehouse A"
1925,Wheat,573,0.65,"Grains World",137,13-02-2025,WXRY,"Warehouse C"
1476,Buckwheat,1250,1.66,"ABC Farms",274,09-02-2025,9SIW,"Warehouse C"
1939,Buckwheat,1084,2.67,"XYZ Grains Co.",343,19-02-2025,ONQH,"Warehouse C"
1253,Buckwheat,1348,1.57,"Healthy Grains",361,05-02-2025,PVAW,"Warehouse B"
1652,Wheat,1353,2.59,"Healthy Grains",248,10-02-2025,CIRZ,"Warehouse C"
1642,Rice,1080,1.72,"ABC Farms",249,20-02-2025,KHXD,"Warehouse B"
1489,Sorghum,1102,2.23,"Grain Masters",153,07-02-2025,WSFN,"Warehouse B"
1845,Corn,1111,0.87,"XYZ Grains Co.",153,11-02-2025,4WWJ,"Warehouse C"
1102,Sorghum,1266,1.53,"Old Mill",254,14-02-2025,E7FT,"Warehouse B"
1088,Millet,825,2.13,"Grain Masters",417,09-02-2025,ZIIL,"Warehouse B"
1449,Rice,876,2.47,"Organic Grains",365,27-01-2025,AS99,"Warehouse A"
1530,Rice,701,2.62,"Organic Grains",361,11-02-2025,833S,"Warehouse A"
1889,Sorghum,233,2.86,"Old Mill",129,17-02-2025,50TH,"Warehouse C"
1860,Buckwheat,983,2.71,"Grains World",329,21-01-2025,N2CS,"Warehouse A"
1512,Rye,1146,1.91,"Grains World",334,09-02-2025,NRRV,"Warehouse B"
1571,Rice,1173,1.51,"Grain Masters",137,26-01-2025,QN0F,"Warehouse A"
1260,Corn,202,1.52,"Old Mill",229,03-02-2025,F0WN,"Warehouse B"
1247,Buckwheat,511,1.65,"Healthy Grains",179,12-02-2025,00G7,"Warehouse B"
1311,Corn,1265,0.72,"Healthy Grains",148,04-02-2025,QV5M,"Warehouse A"
1351,Barley,333,0.72,"XYZ Grains Co.",402,19-02-2025,CDR2,"Warehouse C"
1833,Barley,977,1.12,"Organic Grains",272,03-02-2025,G332,"Warehouse A"
1850,Oats,1371,1.27,"Grain Masters",325,14-02-2025,J7NQ,"Warehouse B"
1207,Buckwheat,566,0.84,"XYZ Grains Co.",462,13-02-2025,T198,"Warehouse C"
1143,Rye,1479,2.71,"Old Mill",194,08-02-2025,VPSJ,"Warehouse B"
1167,Buckwheat,282,2.34,"Healthy Grains",383,06-02-2025,8BCN,"Warehouse A"
1938,Millet,116,1.9,"Grain Masters",467,15-02-2025,ECL4,"Warehouse C"
1594,Oats,942,2.62,"Old Mill",101,25-01-2025,GHTQ,"Warehouse C"
1949,Rye,100,2.63,"Old Mill",238,16-02-2025,FPF1,"Warehouse B"
1748,Barley,701,0.62,"Organic Grains",497,17-02-2025,DOVJ,"Warehouse B"
1873,Buckwheat,642,2.54,"Old Mill",316,02-02-2025,N9C8,"Warehouse C"
1003,Millet,625,2.35,"Grain Masters",476,16-02-2025,7FGO,"Warehouse B"
1404,Millet,1130,1.48,"Grains World",295,16-02-2025,YF02,"Warehouse C"
1625,Rice,580,0.96,"Healthy Grains",196,21-01-2025,LLJQ,"Warehouse B"
1909,Millet,709,0.71,"Healthy Grains",195,19-02-2025,W7OJ,"Warehouse A"
1465,Barley,561,2.07,"Healthy Grains",366,06-02-2025,23BT,"Warehouse B"
1175,Quinoa,992,0.53,"Healthy Grains",314,14-02-2025,ZEFX,"Warehouse A"
1193,Rice,429,2.12,"ABC Farms",274,31-01-2025,6QYC,"Warehouse B"
1056,Sorghum,162,1.38,"Old Mill",281,16-02-2025,J83C,"Warehouse C"
1516,Rye,485,2.9,"Organic Grains",294,29-01-2025,WZX1,"Warehouse C"
1016,Sorghum,1269,1.62,"Old Mill",485,21-01-2025,83N6,"Warehouse C"
1127,Barley,1061,1.7,"Grains World",495,28-01-2025,TJHM,"Warehouse C"
1468,Millet,863,1.67,"XYZ Grains Co.",447,22-01-2025,COFD,"Warehouse A"
1689,Millet,1137,2.67,"ABC Farms",463,15-02-2025,FBP0,"Warehouse C"
1137,Rice,1146,1.34,"Grain Masters",151,21-01-2025,RV86,"Warehouse A"
1541,Oats,110,2.57,"XYZ Grains Co.",219,12-02-2025,A7DR,"Warehouse C"
1754,Oats,761,2.16,"Healthy Grains",175,05-02-2025,30I6,"Warehouse A"
1827,Wheat,1054,0.64,"Old Mill",112,19-02-2025,PO5T,"Warehouse A"
1711,Sorghum,294,0.84,"ABC Farms",358,26-01-2025,EI1Q,"Warehouse C"
1431,Millet,191,0.87,"Organic Grains",305,07-02-2025,0QSZ,"Warehouse A"
1910,Sorghum,490,2.46,"Organic Grains",488,11-02-2025,YT1V,"Warehouse A"
1329,Rye,1029,2.82,"Healthy Grains",393,13-02-2025,UAT7,"Warehouse C"
1518,Oats,675,2.87,"Old Mill",415,05-02-2025,O9Y8,"Warehouse A"
1173,Rye,1312,1.9,"Old Mill",113,04-02-2025,R54B,"Warehouse A"
1359,Sorghum,1339,1.95,"Organic Grains",219,25-01-2025,BKWT,"Warehouse A"
1136,Barley,745,2.87,"Organic Grains",229,23-01-2025,UFOG,"Warehouse A"
1082,Rye,1330,1.71,"Old Mill",328,28-01-2025,84XH,"Warehouse C"
1914,Buckwheat,795,2.83,"Grains World",322,21-01-2025,PGMH,"Warehouse B"
1920,Barley,184,0.74,"Organic Grains",328,20-02-2025,V11Q,"Warehouse C"
1101,Sorghum,947,1.68,"XYZ Grains Co.",172,23-01-2025,1JK0,"Warehouse A"
1718,Oats,817,2.6,"ABC Farms",353,27-01-2025,YJ4K,"Warehouse B"
1661,Sorghum,1179,1.87,"Old Mill",134,05-02-2025,XZFC,"Warehouse B"
1847,Corn,1242,2.31,"Organic Grains",246,23-01-2025,P6R7,"Warehouse B"
1773,Millet,157,1.65,"ABC Farms",221,11-02-2025,BM2M,"Warehouse A"
1033,Oats,793,2.1,"Healthy Grains",494,24-01-2025,15TY,"Warehouse A"
1775,Oats,253,1.93,"XYZ Grains Co.",274,16-02-2025,EG5G,"Warehouse C"
1653,Rye,358,2.49,"Healthy Grains",384,04-02-2025,DLBD,"Warehouse A"
1037,Wheat,649,0.72,"ABC Farms",336,07-02-2025,X84R,"Warehouse C"
1104,Quinoa,596,1.87,"Healthy Grains",483,14-02-2025,C8AC,"Warehouse B"
1090,Buckwheat,1047,1.37,"Grain Masters",497,23-01-2025,POZG,"Warehouse C"
1621,Barley,1036,1.37,"XYZ Grains Co.",381,06-02-2025,Z0KC,"Warehouse A"
1277,Buckwheat,1082,0.53,"Healthy Grains",211,17-02-2025,UWIF,"Warehouse B"
1815,Wheat,1323,0.79,"Grain Masters",209,23-01-2025,PEUA,"Warehouse C"
1668,Millet,769,2.77,"Old Mill",409,26-01-2025,084H,"Warehouse C"
1961,Sorghum,355,1.31,"Healthy Grains",337,30-01-2025,PKJB,"Warehouse C"
1734,Rice,1493,1.17,"XYZ Grains Co.",250,12-02-2025,47VU,"Warehouse A"
1938,Barley,973,2.15,"Grain Masters",185,10-02-2025,SB7X,"Warehouse B"
1131,Sorghum,461,1.42,"Grain Masters",209,20-02-2025,O02L,"Warehouse C"
1843,Corn,331,2.25,"Grain Masters",176,16-02-2025,OR9L,"Warehouse C"
1156,Rice,771,1.41,"XYZ Grains Co.",200,15-02-2025,JW4T,"Warehouse B"
1037,Wheat,684,1.27,"Organic Grains",303,17-02-2025,CXLN,"Warehouse C"
1214,Corn,1213,2.54,"XYZ Grains Co.",235,20-02-2025,JV5A,"Warehouse A"
1199,Quinoa,1215,1.84,"Grain Masters",411,11-02-2025,O70N,"Warehouse A"
1064,Rye,551,1.4,"XYZ Grains Co.",308,06-02-2025,HOWJ,"Warehouse A"
1226,Corn,204,1.4,"Organic Grains",293,03-02-2025,L6Q8,"Warehouse C"
1512,Quinoa,492,1.4,"Old Mill",332,24-01-2025,NM0E,"Warehouse A"
1451,Buckwheat,1420,2.74,"Healthy Grains",499,09-02-2025,54O8,"Warehouse A"
1272,Rye,236,1.74,"Healthy Grains",376,10-02-2025,5RSL,"Warehouse A"
1506,Rice,1130,0.84,"Grains World",212,04-02-2025,N0BT,"Warehouse A"
1762,Rice,835,1.1,"Healthy Grains",285,24-01-2025,7C13,"Warehouse A"
1002,Sorghum,567,0.94,"Organic Grains",237,02-02-2025,8UU7,"Warehouse B"
1369,Sorghum,997,2.78,"Organic Grains",105,09-02-2025,2.90E+04,"Warehouse A"
1479,Oats,650,1.84,"ABC Farms",249,04-02-2025,79SG,"Warehouse A"
1083,Rice,613,0.87,"Healthy Grains",307,21-01-2025,1W1C,"Warehouse B"
1234,Rice,643,2.57,"Healthy Grains",363,16-02-2025,4FPT,"Warehouse A"
1115,Sorghum,624,0.98,"Healthy Grains",445,08-02-2025,IUTY,"Warehouse A"
1062,Corn,682,1.69,"Grains World",330,04-02-2025,DNZ9,"Warehouse B"
1062,Wheat,164,0.97,"ABC Farms",189,02-02-2025,28WL,"Warehouse B"
1291,Sorghum,1116,1.02,"Grains World",395,05-02-2025,P11Z,"Warehouse C"
1009,Corn,1460,2.01,"Organic Grains",360,01-02-2025,9TXC,"Warehouse B"
1782,Rye,302,0.89,"Organic Grains",259,07-02-2025,GRL4,"Warehouse B"
1020,Rice,1137,1.12,"Grains World",384,13-02-2025,J8YT,"Warehouse C"
1964,Millet,1161,1.48,"Healthy Grains",122,03-02-2025,N8B6,"Warehouse A"
1945,Oats,1106,0.53,"Grain Masters",166,10-02-2025,4ZFY,"Warehouse B"
1723,Rice,769,0.95,"ABC Farms",428,31-01-2025,M4X0,"Warehouse C"
1613,Wheat,527,1.74,"XYZ Grains Co.",391,23-01-2025,GRAN,"Warehouse C"
1455,Buckwheat,1491,2.46,"Healthy Grains",302,21-01-2025,VQ84,"Warehouse C"
1880,Barley,1325,2.95,"Organic Grains",287,16-02-2025,KPUA,"Warehouse B"
1054,Millet,1191,0.68,"Grains World",453,03-02-2025,MQE6,"Warehouse B"
1286,Buckwheat,221,2.44,"Grains World",334,10-02-2025,DVG7,"Warehouse A"
1363,Quinoa,823,0.89,"Grains World",108,06-02-2025,P7KR,"Warehouse A"
1438,Quinoa,836,1.89,"Healthy Grains",328,09-02-2025,REXY,"Warehouse B"
1578,Buckwheat,249,1.41,"Grain Masters",349,08-02-2025,B678,"Warehouse A"
1631,Corn,1467,1.83,"Organic Grains",499,25-01-2025,FPVZ,"Warehouse B"
1521,Rice,615,1.57,"Old Mill",154,22-01-2025,MMG5,"Warehouse B"
1477,Corn,327,2.74,"Old Mill",198,08-02-2025,4SWD,"Warehouse A"
1670,Oats,920,2.3,"Grain Masters",369,23-01-2025,UI2Q,"Warehouse B"
1378,Wheat,1467,2.86,"Grains World",289,22-01-2025,HRI5,"Warehouse C"
1578,Quinoa,573,2.78,"Grains World",172,01-02-2025,Z30F,"Warehouse C"
1843,Millet,411,2.14,"XYZ Grains Co.",196,03-02-2025,L9PU,"Warehouse A"
1804,Rye,1192,2.16,"Grains World",360,01-02-2025,CKH7,"Warehouse B"
1390,Corn,341,1.18,"Organic Grains",370,16-02-2025,AD9T,"Warehouse B"
1476,Corn,970,0.71,"XYZ Grains Co.",240,31-01-2025,KUE7,"Warehouse A"
1571,Quinoa,698,1.15,"ABC Farms",318,05-02-2025,RDGU,"Warehouse C"
1458,Barley,1051,0.83,"XYZ Grains Co.",449,04-02-2025,IK4W,"Warehouse C"
1239,Millet,1495,2.11,"Grain Masters",420,26-01-2025,4Y9X,"Warehouse A"
1827,Sorghum,1322,0.96,"Old Mill",499,11-02-2025,YWNK,"Warehouse A"
1177,Wheat,245,2.74,"Organic Grains",372,09-02-2025,36AX,"Warehouse A"
1035,Buckwheat,1462,2.44,"Old Mill",307,05-02-2025,7PKV,"Warehouse C"
1625,Barley,770,2.3,"XYZ Grains Co.",303,20-02-2025,Z4GG,"Warehouse A"
1058,Wheat,1365,2.57,"ABC Farms",363,15-02-2025,6VDS,"Warehouse C"
1951,Oats,1285,2.06,"Old Mill",208,11-02-2025,OAVF,"Warehouse C"
1311,Corn,803,1.45,"Old Mill",288,18-02-2025,UTGY,"Warehouse C"
1490,Sorghum,1452,0.84,"Healthy Grains",153,19-02-2025,X5CW,"Warehouse A"
1402,Buckwheat,456,0.57,"ABC Farms",293,07-02-2025,FA5H,"Warehouse A"
1106,Wheat,519,1.46,"Old Mill",239,23-01-2025,1MMB,"Warehouse A"
1365,Quinoa,616,2.48,"Grains World",225,24-01-2025,AGI9,"Warehouse B"
1358,Oats,986,1.41,"Grains World",415,12-02-2025,QTCY,"Warehouse C"
1715,Sorghum,1198,2.73,"Old Mill",409,01-02-2025,UZZN,"Warehouse B"
1794,Millet,835,2.15,"XYZ Grains Co.",482,02-02-2025,GBYY,"Warehouse C"
1643,Quinoa,1196,2.53,"Grain Masters",461,29-01-2025,8ZXD,"Warehouse C"
1429,Barley,1463,1.56,"Grains World",285,16-02-2025,WD8L,"Warehouse C"
1846,Rye,711,1.94,"Grains World",336,16-02-2025,AHNQ,"Warehouse A"
1482,Sorghum,918,1.34,"ABC Farms",293,27-01-2025,CCCU,"Warehouse B"
1424,Rye,1273,2.39,"Grain Masters",354,18-02-2025,JTK7,"Warehouse A"
1633,Rice,1103,2.66,"Grains World",137,01-02-2025,LCQG,"Warehouse B"
1194,Buckwheat,965,2.36,"XYZ Grains Co.",407,03-02-2025,KS51,"Warehouse C"
1604,Millet,1373,2.01,"XYZ Grains Co.",111,10-02-2025,ZL4U,"Warehouse C"
1671,Barley,266,1.38,"Healthy Grains",238,24-01-2025,1OLB,"Warehouse C"
1110,Millet,1039,2.19,"Old Mill",200,17-02-2025,MBKT,"Warehouse A"
1506,Barley,1080,0.5,"Healthy Grains",174,02-02-2025,KDFK,"Warehouse A"
1478,Oats,884,2.01,"Organic Grains",259,30-01-2025,I5GI,"Warehouse A"
1917,Wheat,1319,0.98,"Grains World",472,13-02-2025,FF7N,"Warehouse C"
1560,Rye,239,1.57,"Healthy Grains",287,09-02-2025,2774,"Warehouse A"
1900,Rice,1194,2.48,"Grains World",346,16-02-2025,GQT3,"Warehouse B"
1047,Rye,133,1,"XYZ Grains Co.",148,26-01-2025,9BIU,"Warehouse A"
1541,Oats,501,1.28,"Old Mill",311,13-02-2025,R0BC,"Warehouse C"
1356,Millet,890,1.8,"Grains World",500,15-02-2025,SGRO,"Warehouse C"
1660,Oats,755,2.55,"Grain Masters",165,08-02-2025,Z7KE,"Warehouse C"
1335,Rye,1355,0.59,"Grains World",113,13-02-2025,L6B5,"Warehouse A"
1524,Buckwheat,310,2.84,"Old Mill",336,27-01-2025,2TM1,"Warehouse C"
1579,Millet,1361,1.25,"Healthy Grains",492,19-02-2025,3YN1,"Warehouse B"
1324,Millet,692,0.52,"Grains World",427,27-01-2025,88KU,"Warehouse A"
1922,Corn,1079,2.61,"XYZ Grains Co.",249,26-01-2025,B7P6,"Warehouse B"
1996,Quinoa,1457,0.66,"Grains World",193,05-02-2025,WXUK,"Warehouse B"
1383,Rye,445,1.16,"Old Mill",500,23-01-2025,GLYC,"Warehouse A"
1552,Wheat,626,2.74,"Grain Masters",237,28-01-2025,VGQO,"Warehouse A"
1980,Corn,1431,2.86,"Organic Grains",238,17-02-2025,Z8DA,"Warehouse C"
1668,Barley,552,1.3,"Organic Grains",176,06-02-2025,L9E7,"Warehouse A"
1995,Rye,351,1.92,"XYZ Grains Co.",214,29-01-2025,2BBO,"Warehouse B"
1938,Buckwheat,1498,1,"Grains World",366,12-02-2025,H11O,"Warehouse C"
1905,Rye,1309,1.88,"Grain Masters",467,26-01-2025,N371,"Warehouse A"
1915,Sorghum,1207,0.61,"Grain Masters",496,26-01-2025,30PR,"Warehouse C"
1594,Sorghum,1286,0.87,"Organic Grains",372,23-01-2025,E38R,"Warehouse C"
1880,Millet,901,1.43,"Old Mill",395,21-01-2025,KQO4,"Warehouse B"
1627,Quinoa,1141,2.67,"Organic Grains",105,11-02-2025,6FKT,"Warehouse B"
1710,Rice,129,2.49,"Old Mill",356,23-01-2025,5787,"Warehouse A"
1245,Rye,176,1.39,"Grain Masters",482,08-02-2025,MLT5,"Warehouse C"
1990,Rice,1297,1.54,"Grains World",179,24-01-2025,U18O,"Warehouse C"
1513,Quinoa,666,0.52,"ABC Farms",426,30-01-2025,TTRZ,"Warehouse C"
1295,Rice,1292,0.81,"XYZ Grains Co.",290,07-02-2025,R50D,"Warehouse C"
1207,Rye,108,2.29,"ABC Farms",177,01-02-2025,SGKH,"Warehouse A"
1493,Millet,457,2.79,"Old Mill",127,25-01-2025,G7AU,"Warehouse B"
1773,Oats,526,1.87,"Organic Grains",314,31-01-2025,3F2Q,"Warehouse C"
1148,Barley,486,2.96,"XYZ Grains Co.",378,05-02-2025,7NAN,"Warehouse C"
1195,Quinoa,946,1.62,"Healthy Grains",106,22-01-2025,OENR,"Warehouse A"
1274,Sorghum,258,2.95,"Grains World",337,11-02-2025,UWEH,"Warehouse B"
1988,Rice,994,0.61,"Organic Grains",150,12-02-2025,O1XM,"Warehouse A"
1578,Wheat,640,2.25,"Organic Grains",219,26-01-2025,TKXL,"Warehouse C"
1609,Corn,493,0.89,"Grains World",430,08-02-2025,Y0T3,"Warehouse C"
1322,Oats,1057,1.19,"Grains World",159,06-02-2025,LU68,"Warehouse C"
1828,Quinoa,1329,1.67,"Grains World",119,14-02-2025,5A4C,"Warehouse A"
1100,Buckwheat,126,1.3,"XYZ Grains Co.",359,19-02-2025,8H6L,"Warehouse C"
1454,Barley,636,2.49,"Old Mill",271,06-02-2025,L2P5,"Warehouse B"
1816,Sorghum,707,1.86,"XYZ Grains Co.",288,10-02-2025,G9WV,"Warehouse B"
1611,Barley,1306,2.44,"Grain Masters",123,04-02-2025,TDZY,"Warehouse C"
1262,Millet,1060,2.41,"Grain Masters",124,11-02-2025,0RET,"Warehouse A"
1373,Millet,884,2.78,"ABC Farms",142,29-01-2025,9QH5,"Warehouse C"
1682,Quinoa,211,1.19,"Healthy Grains",130,06-02-2025,EOTK,"Warehouse C"
1268,Quinoa,378,1.52,"Grain Masters",479,05-02-2025,HT6G,"Warehouse B"
